digit1,digit2,digit3,digit4,acc1X,acc1Y,acc1Z,gyro1X,gyro1Y,gyro1Z,rot1X,rot1Y,rot1Z,mag1X,mag1Y,mag1Z,acc2X,acc2Y,acc2Z,gyro2X,gyro2Y,gyro2Z,rot2X,rot2Y,rot2Z,mag2X,mag2Y,mag2Z,acc3X,acc3Y,acc3Z,gyro3X,gyro3Y,gyro3Z,rot3X,rot3Y,rot3Z,mag3X,mag3Y,mag3Z,acc4X,acc4Y,acc4Z,gyro4X,gyro4Y,gyro4Z,rot4X,rot4Y,rot4Z,mag4X,mag4Y,mag4Z,sequence
8.0,3.0,2.0,1.0,1.5545836346513422,6.051240121766301,7.4246976647185905,0.056199558,-0.101708986,0.047189303,0.2990396651657155,0.1237552771370436,0.536461661136104,13.654061449986717,17.436908275305637,2.652836657309857,2.6883876400751645,6.415973775229282,6.847356534568789,0.020005822,-0.04046979,0.0067195124,0.3700929510220974,0.1029960032876712,0.5399088887945291,10.032894444042828,15.36050060305435,3.0513925468856975,2.500912205211464,6.369349887359033,6.886303100695285,-0.034361143,0.030695954,0.0019853106,0.3450422111022531,0.0909640171523536,0.5616088634531695,6.320206986275991,14.14978645849907,3.106911533066457,2.2447281807725092,6.302024807518295,6.94701688232993,-0.050854493,0.008093959,0.0018325944,0.3593976463504815,0.0985023259811948,0.5655884001935576,4.6970701391470016,13.402317471576358,2.6871348836818525,8321.0
8.0,3.0,2.0,1.0,1.57136888365205,6.046111691878805,7.427083482143994,0.056199558,-0.101708986,0.047189303,0.297586852594294,0.127768336698328,0.5461486617478609,13.649459074391093,17.414843566352637,2.638950768393259,2.6720733119708484,6.3911829926607435,6.862168995785988,0.020005822,-0.04046979,0.0067195124,0.3753171869496613,0.1202236235084231,0.5439424137960712,10.031974366691086,15.38742907536947,3.0547550142204942,2.476612152476982,6.374975379685367,6.881180747076287,-0.034361143,0.030695954,0.0019853106,0.3694396370436659,0.0830265757979614,0.5721997980142789,6.334834659253503,14.150362023211253,3.098286525728432,2.2415540360157897,6.280583384735654,6.943988925783582,-0.050854493,0.008093959,0.0018325944,0.360005263703573,0.1027866474477752,0.5617878396602128,4.694738521896135,13.40162805285567,2.696453615379191,8321.0
0.0,4.0,5.0,6.0,1.4763715,5.7816577,7.5726852,0.04657844,0.0030543238,0.025198173,0.32161754,0.11968343,0.5706447,9.7875,17.0625,1.3312501,1.6253247,5.9324055,7.436893,0.012217295,-0.008552107,0.0025961753,0.31614047,0.123588845,0.56623006,9.450001,16.6875,0.71250004,1.6755741,5.983253,7.429714,0.052839804,-0.10674862,0.009315688,0.31642506,0.12344756,0.56543875,9.6,16.66875,0.75,2.094318,6.19083,7.243074,0.067195125,-0.12492185,0.027947064,0.32462102,0.12025495,0.5617527,8.962501,16.2,1.1625,456.0
0.0,4.0,5.0,6.0,1.4875538818206773,5.780105955360455,7.583185208258542,0.04657844,0.0030543238,0.025198173,0.3359608617788459,0.114915664660813,0.5900831014574852,9.773829432489244,17.067041285993135,1.3279278855609111,1.6202639197953104,5.942067035817941,7.449763144927872,0.012217295,-0.008552107,0.0025961753,0.3238553558396591,0.1140618184351087,0.5659873783647005,9.454760920222109,16.697356293967076,0.7262138231890697,1.6655982261643925,5.990814343283153,7.435801240129143,0.052839804,-0.10674862,0.009315688,0.3271305821272621,0.1283349017045829,0.5686227179107192,9.605970391966617,16.67900165775481,0.7458707601489448,2.091499881818634,6.192417133479991,7.243430403386276,0.067195125,-0.12492185,0.027947064,0.3441922365407777,0.1167594689559623,0.5637781233781134,8.959084341594705,16.177767975165185,1.1596470591361885,456.0
0.0,4.0,5.0,6.0,1.4676619968664626,5.778162143439466,7.572266292240217,0.04657844,0.0030543238,0.025198173,0.3294646029733805,0.1289678765772086,0.5851757401571266,9.814253509472088,17.068390852304272,1.3387888343894183,1.6088507511572017,5.929372570817801,7.426533692714692,0.012217295,-0.008552107,0.0025961753,0.2986903497871842,0.1137898824208145,0.5663741730946524,9.437621437315448,16.697515053195556,0.716234638949394,1.7022501004258077,5.973916221393409,7.423508745345676,0.052839804,-0.10674862,0.009315688,0.3168819423483365,0.1459182052404803,0.5613871924756892,9.606478502024594,16.656867359646263,0.7389465902389981,2.103188575145019,6.201666481617524,7.2454153480738,0.067195125,-0.12492185,0.027947064,0.3306643826899189,0.1402593854234391,0.5518567443283364,8.966090003733648,16.20962029415188,1.1590092615728076,456.0
0.0,4.0,5.0,6.0,1.4793697181827672,5.758311758670057,7.596092050383822,0.04657844,0.0030543238,0.025198173,0.2920599675143358,0.1234797492912952,0.5752903727352635,9.795107766362245,17.058848926487663,1.3305747724816357,1.6210259047182027,5.940280030302283,7.45218584850184,0.012217295,-0.008552107,0.0025961753,0.329723071282802,0.1094991249961597,0.5614854721313963,9.448961933776008,16.68674973821192,0.720791606701644,1.6652381300054842,5.979520887088591,7.408804402120924,0.052839804,-0.10674862,0.009315688,0.3276216255528341,0.1063171979961224,0.5507591583366013,9.594294374559542,16.688916107831215,0.7464112590787071,2.0989934481181303,6.19438729496767,7.233257002113899,0.067195125,-0.12492185,0.027947064,0.3308727622787908,0.1137233946380375,0.5461711361345408,8.969641350797566,16.193687857588404,1.1665549022038897,456.0
0.0,4.0,5.0,6.0,1.4933273807855458,5.769764576450461,7.579052461775244,0.04657844,0.0030543238,0.025198173,0.3111120962338478,0.1050243198724891,0.5710120472256455,9.771166024130627,17.08420211432278,1.313177719060124,1.6321973350398813,5.950056636717203,7.418108314278426,0.012217295,-0.008552107,0.0025961753,0.3191538683540346,0.1077970311826646,0.5683228845081065,9.449734590364288,16.682431613623226,0.7241916043426843,1.6824511396353197,5.987941880082861,7.430298372140959,0.052839804,-0.10674862,0.009315688,0.3101260005384477,0.1411375985045992,0.5621686651858271,9.60494971092137,16.672542159627998,0.7622598502508818,2.0714548260218404,6.205320492403132,7.260683473304043,0.067195125,-0.12492185,0.027947064,0.3206793963932234,0.1190929879924175,0.5677219597319555,8.951827198676671,16.183974511275064,1.1676473534296186,456.0
0.0,4.0,5.0,6.0,1.486822556584998,5.778304105032932,7.577028848492848,0.04657844,0.0030543238,0.025198173,0.3269411064078988,0.1211641426641874,0.5574560481449433,9.79003790524918,17.058801838529988,1.3284551489004892,1.6166030092276849,5.9151749768484345,7.430670750180184,0.012217295,-0.008552107,0.0025961753,0.3280534146089217,0.1231403384992582,0.5605270611558227,9.431875341482389,16.684962571033424,0.7157042489507163,1.69003555253886,5.996785168672788,7.431362881512187,0.052839804,-0.10674862,0.009315688,0.3140409365577443,0.1158772234315778,0.5585438011338635,9.591921015640088,16.666520906118365,0.743672478529553,2.096166945152435,6.196905102700478,7.2457600951672045,0.067195125,-0.12492185,0.027947064,0.3270780278605745,0.1019601584697364,0.5653818664626118,8.95762707761377,16.204111840288203,1.159255465777401,456.0
2.0,1.0,9.0,7.0,2.3108685,6.419345,7.109076,0.28313583,-0.4375319,0.19196425,0.30665055,0.13739179,0.55045617,14.56875,18.28125,2.9625,2.094318,6.3738813,6.852446,-0.012217295,0.03940078,-0.004734202,0.33136454,0.12275996,0.5435806,12.69375,17.025002,3.2812502,1.9950159,6.270392,7.1425757,0.046731155,-0.10399973,0.0377209,0.33394334,0.120526075,0.5501135,8.1,14.625001,3.5062501,2.0015962,6.236294,7.164709,-0.009010255,0.06933315,-0.00763581,0.34011132,0.11682136,0.5528617,7.5375004,14.418751,3.3375,2197.0
2.0,1.0,9.0,7.0,2.3141475865575063,6.41575008180414,7.107726447258342,0.28313583,-0.4375319,0.19196425,0.3056335400386832,0.1470473297588877,0.5595032106704803,14.55397556124089,18.28293612391439,2.9618336732708705,2.105347994882615,6.378222533847645,6.847686920788905,-0.012217295,0.03940078,-0.004734202,0.342809505213316,0.1322547141863892,0.5177184653080739,12.707672910180763,17.03361489484594,3.2799306279109444,2.0058315524527415,6.278143212415881,7.135753090029853,0.046731155,-0.10399973,0.0377209,0.346534208061907,0.1133894846352657,0.5618469145040667,8.091020809213417,14.62566775411219,3.509106271925172,2.0177135178377603,6.245848886788802,7.16793036066095,-0.009010255,0.06933315,-0.00763581,0.3569647785052349,0.1209113876052687,0.553468011694135,7.530542307266463,14.410076164888334,3.332073189007524,2197.0
2.0,1.0,9.0,7.0,2.3200764700881,6.401435646598532,7.109846133557874,0.28313583,-0.4375319,0.19196425,0.2930448042946858,0.1429797354134312,0.5733485235628168,14.568981844645458,18.276403568036574,2.9704389844227737,2.1023577448309037,6.370425787826093,6.848402669720307,-0.012217295,0.03940078,-0.004734202,0.3302045038805524,0.1273672603778363,0.5417973904270406,12.68780735272398,17.02340589486305,3.2847720241022627,1.9903667449677735,6.265594598470776,7.130588565685404,0.046731155,-0.10399973,0.0377209,0.3431016019425381,0.1113735739558324,0.5540861197210273,8.110466929133459,14.622696031785807,3.506281029387818,1.987705034142708,6.251089946123656,7.152895393906255,-0.009010255,0.06933315,-0.00763581,0.3440395447225657,0.1088676581972256,0.5633915890272475,7.550463052442749,14.426568449986288,3.34356863429224,2197.0
2.0,1.0,9.0,7.0,2.300742820373717,6.42499898523475,7.102904964137936,0.28313583,-0.4375319,0.19196425,0.3011068697424194,0.1269774382656844,0.5515114815294319,14.566662711168847,18.2798378168991,2.9569565786283185,2.0939702435907703,6.374104096660507,6.8591292331039355,-0.012217295,0.03940078,-0.004734202,0.357367966537058,0.1254916357965542,0.537498220329205,12.68749887155565,17.02122640340068,3.2809446816469277,1.9849983290325648,6.270285949996698,7.1355149918259695,0.046731155,-0.10399973,0.0377209,0.3353293635885243,0.1219562214580547,0.5450729768889475,8.09627680019274,14.616145292980164,3.510613909592002,2.0054056449376807,6.230930387053717,7.168302815167388,-0.009010255,0.06933315,-0.00763581,0.3300342248603064,0.1210895123799927,0.5625259423119634,7.523145348197568,14.435821906868624,3.3461983157491253,2197.0
2.0,1.0,9.0,7.0,2.312526560547969,6.410735208576641,7.113524819913287,0.28313583,-0.4375319,0.19196425,0.3086414758153404,0.1445376883364415,0.5532265518042485,14.562218414138124,18.292418138840823,2.9612433572839567,2.121750489629325,6.385471057798403,6.851169507770551,-0.012217295,0.03940078,-0.004734202,0.3354853955820887,0.1432403650131126,0.5485716652088158,12.677758491617912,17.016699172375493,3.2987476283292905,1.9905436114568031,6.263161232137676,7.141622254433994,0.046731155,-0.10399973,0.0377209,0.3568724729848947,0.126290186013071,0.5521231920340282,8.109052017393209,14.61537485074581,3.5062212729980375,2.0130664247418215,6.212992097762414,7.161783024335068,-0.009010255,0.06933315,-0.00763581,0.3365189137447216,0.1122271257548927,0.565491446475563,7.553591844778143,14.417065933092172,3.333820058526816,2197.0
2.0,1.0,9.0,7.0,2.312578808823763,6.4362232487531434,7.1213260379961865,0.28313583,-0.4375319,0.19196425,0.3142925155306644,0.1317383230343542,0.5423118437488207,14.570680490173809,18.289957854360576,2.975053836182065,2.0994836338987537,6.387256495582486,6.860315440471167,-0.012217295,0.03940078,-0.004734202,0.3295059276663947,0.1421715142714527,0.5442064037517608,12.70270129560524,17.03219123594124,3.286709426436581,1.9889458090452743,6.2632956534746445,7.128485683786531,0.046731155,-0.10399973,0.0377209,0.3380012553330407,0.118110691207493,0.5488933648537537,8.092520590052407,14.630424612659048,3.498206663199159,2.0169024591067046,6.24504065524212,7.1679104871575525,-0.009010255,0.06933315,-0.00763581,0.3538512224409378,0.1170951587852564,0.5476728043030933,7.537341204532404,14.422082321788832,3.3439026661228457,2197.0
6.0,8.0,0.0,3.0,1.9615164,6.172286,7.186843,0.082161315,-0.030695954,0.022601997,0.33413422,0.11814086,0.5490615,9.58125,16.1625,2.6437502,1.9686948,6.2638116,7.115058,-0.014355322,0.12079851,-0.02443459,0.33573818,0.11985778,0.5559898,9.1875,15.8625,2.7375002,1.5601203,6.2668023,7.2622166,0.021074835,-0.0036651888,0.011606431,0.32927507,0.13735059,0.56054735,10.6875,16.125,2.60625,1.7814565,6.3200426,7.1635127,0.15958843,-0.38591382,0.12079851,0.3378878,0.13015787,0.5589159,11.175,16.29375,2.71875,6803.0
6.0,8.0,0.0,3.0,1.9610051868301537,6.183419333119838,7.179824099206066,0.082161315,-0.030695954,0.022601997,0.321752258530138,0.1321325179255255,0.5499315769108339,9.580904776522962,16.162675436522036,2.653612877761056,1.9684722287643317,6.255220919038847,7.1069574733463545,-0.014355322,0.12079851,-0.02443459,0.3423288551701225,0.1195673014979746,0.5578864401651412,9.18891903665018,15.878145668758586,2.7408706694280225,1.550617644668948,6.265685429842867,7.258484721239252,0.021074835,-0.0036651888,0.011606431,0.3107366223148801,0.1392329360207569,0.555412459633893,10.679885804761875,16.120654102221234,2.6052951626458296,1.786224674960946,6.303028357757097,7.154153861427195,0.15958843,-0.38591382,0.12079851,0.3347463645159004,0.1298279716565286,0.5597586685786313,11.186467508951194,16.30251971688249,2.721237471035942,6803.0
6.0,8.0,0.0,3.0,1.9586917975314608,6.1843558898789635,7.195272574979656,0.082161315,-0.030695954,0.022601997,0.3311528151194879,0.1039938777672721,0.5426933394916379,9.573115650939648,16.168730197456803,2.6632356310825265,1.9787972943366632,6.258261057689504,7.1385982686392495,-0.014355322,0.12079851,-0.02443459,0.3378863280561408,0.1282930186740862,0.554840107803584,9.181515806156108,15.850258771817147,2.7294357773274456,1.5494788012424232,6.288534310120712,7.273309046738926,0.021074835,-0.0036651888,0.011606431,0.314712997829955,0.1451568034002525,0.5670518165415785,10.697223926971391,16.13530126647397,2.601145700374973,1.7701659528261453,6.323517051020732,7.1681450191076115,0.15958843,-0.38591382,0.12079851,0.3397645461127197,0.1138342254895531,0.5685613734183466,11.163201043281228,16.278577879452957,2.7192137287763045,6803.0
6.0,8.0,0.0,3.0,1.9587601774849144,6.170503942272384,7.182685062511798,0.082161315,-0.030695954,0.022601997,0.3379288023247465,0.1149970142934964,0.5495815238258471,9.57664521751416,16.153439519016015,2.644496748766426,1.9612321602026943,6.242561497737271,7.1314497577492775,-0.014355322,0.12079851,-0.02443459,0.3375615057637422,0.1153148461070981,0.5455833546515032,9.200548493519184,15.877299076091912,2.7228977116088937,1.557843292282206,6.277332333558694,7.2528610050371345,0.021074835,-0.0036651888,0.011606431,0.3387437782453981,0.1272310057692235,0.5455047781503004,10.693526371868126,16.129372464443517,2.6115541629977743,1.780619966224691,6.328866354749635,7.16758829567601,0.15958843,-0.38591382,0.12079851,0.3418591733180227,0.1241899337281831,0.5653596032664401,11.1843960688208,16.30171916151842,2.736993529960619,6803.0
6.0,8.0,0.0,3.0,1.9728360393608664,6.173026760934574,7.197871829317482,0.082161315,-0.030695954,0.022601997,0.3272105392687658,0.1112522895115038,0.5483945092204324,9.584561407370762,16.180684569822592,2.6514817153375603,1.9812219066568877,6.254481622602997,7.088709442206739,-0.014355322,0.12079851,-0.02443459,0.3401286169690244,0.1102444820551417,0.5708729454258763,9.173650682256683,15.857161005321997,2.726955266094508,1.5666855121459438,6.267877527631384,7.268167504954029,0.021074835,-0.0036651888,0.011606431,0.3340350854244447,0.1473840554607713,0.555575681976603,10.6897381218285,16.117754042797962,2.602411150666154,1.7888628899428414,6.326435635165367,7.1532447831250785,0.15958843,-0.38591382,0.12079851,0.3189366144160906,0.14703337013165,0.5710359224715819,11.177143878843362,16.28010795325396,2.714610724792255,6803.0
6.0,8.0,0.0,3.0,1.961597535127981,6.1725940077496775,7.18324802568575,0.082161315,-0.030695954,0.022601997,0.3196914089299806,0.1271327255046429,0.5386611490171895,9.595963024636212,16.17652264902242,2.6396727386139207,1.9780730971774507,6.259054001959888,7.1222649505891304,-0.014355322,0.12079851,-0.02443459,0.3417078016384474,0.1149895114097882,0.5558564373459925,9.170417096975912,15.853040451972351,2.748094379285579,1.5436649708506598,6.259579407188456,7.267411918529947,0.021074835,-0.0036651888,0.011606431,0.3166377047308154,0.133931313416811,0.5761725872232356,10.695724322073213,16.117613513085587,2.5974493712319378,1.7785167178809242,6.310927157210956,7.1799187405245135,0.15958843,-0.38591382,0.12079851,0.3366063009133815,0.114482343416751,0.5586657747690362,11.178279668007,16.287628265231767,2.731437129281082,6803.0
1.0,5.0,0.0,9.0,1.8335004,6.1495543,7.211369,0.06108648,-0.061544627,0.021380268,0.3130071,0.13139477,0.56275445,11.981251,17.775002,1.1812501,1.8203398,6.1471615,7.2526455,0.0033597562,0.016951498,-0.020311253,0.32177916,0.1269504,0.5627422,11.175,17.1375,1.44375,1.6307086,6.096912,7.3776703,-0.02535089,0.04535671,-0.015424335,0.32405332,0.12687223,0.5622248,10.837501,16.9125,1.5937501,1.7928224,6.2285175,7.213164,-0.022296565,0.016340632,0.0006108648,0.3298518,0.12787043,0.56284076,9.6,15.993751,2.1750002,1509.0
1.0,5.0,0.0,9.0,1.838385298542051,6.166085976324707,7.2036192636682665,0.06108648,-0.061544627,0.021380268,0.3314430992425465,0.1178724214331534,0.5834917117719282,11.971508537091651,17.767139463659937,1.187287574288658,1.8200342807711127,6.147764906778285,7.252829083337951,0.0033597562,0.016951498,-0.020311253,0.3289005178121882,0.1415447054619059,0.5478596957959087,11.171061027890156,17.128697621816265,1.4533964674347055,1.6173278743518908,6.110321435488175,7.356633144796379,-0.02535089,0.04535671,-0.015424335,0.3176407844263978,0.0991706677766096,0.5655737670775253,10.841878159619744,16.902817871656634,1.5943120492458749,1.8114095155488277,6.236743197540645,7.21404772367505,-0.022296565,0.016340632,0.0006108648,0.3373087964799464,0.1569988068194934,0.5843876445610554,9.596402483897352,16.00684287205306,2.1728097176346814,1509.0
1.0,5.0,0.0,9.0,1.826806539840572,6.132638425263438,7.201695494999605,0.06108648,-0.061544627,0.021380268,0.3092449506287485,0.1413702011504322,0.5647148416493404,11.98815918326564,17.759408719376157,1.163927539324447,1.819996309523096,6.136320464684251,7.251963318226113,0.0033597562,0.016951498,-0.020311253,0.3245006263798317,0.129464831504604,0.5674241499822044,11.189641795312102,17.136268988567835,1.4454218041859368,1.6362125071335945,6.093251577131008,7.361650226920332,-0.02535089,0.04535671,-0.015424335,0.3337652899213292,0.1241444869915754,0.5556405983719015,10.82912137103836,16.892952893503015,1.6000588543510437,1.7929650815274465,6.242462929970759,7.214327162136551,-0.022296565,0.016340632,0.0006108648,0.3327566615881057,0.1472027667715703,0.5758452705321444,9.603539432062725,15.994732703691207,2.1718442532141142,1509.0
1.0,5.0,0.0,9.0,1.8123116801127133,6.134259150770076,7.23076494500033,0.06108648,-0.061544627,0.021380268,0.3117614586764954,0.128472413815012,0.5607989690060281,11.981080921782006,17.767455742392883,1.1910145172326665,1.83736696249304,6.157275407952701,7.247318358745837,0.0033597562,0.016951498,-0.020311253,0.3365028877023644,0.1304884119085606,0.5668309744158271,11.188137701507976,17.140642591282894,1.4314452937587805,1.6234774650994674,6.095633429810305,7.382147102491516,-0.02535089,0.04535671,-0.015424335,0.3306709785990956,0.1269991385076348,0.5641392366829826,10.847849115834231,16.902196916530684,1.5894107208151524,1.795170553177639,6.232598252585979,7.2311028043660945,-0.022296565,0.016340632,0.0006108648,0.3216473245303926,0.1264771738203526,0.5722190611997645,9.589943178253254,15.988442679512456,2.1893814519903585,1509.0
1.0,5.0,0.0,9.0,1.8599006203062292,6.141779480043578,7.23809734822766,0.06108648,-0.061544627,0.021380268,0.2896430221465766,0.1358239979446655,0.5629386809305018,11.956425291918416,17.770803424683177,1.1932981371163982,1.8264049762781651,6.1483633068168055,7.252764310470622,0.0033597562,0.016951498,-0.020311253,0.3154516217804575,0.1039452052063852,0.5783199477847373,11.167714151849276,17.12632438708248,1.4446397752278692,1.6277027748663175,6.088078906499759,7.378992522447437,-0.02535089,0.04535671,-0.015424335,0.3053434628850606,0.1238233504073101,0.563519663691792,10.816013339864638,16.922655107177647,1.5925387076264004,1.7852651862005042,6.256542130133365,7.220406868748823,-0.022296565,0.016340632,0.0006108648,0.329014667239957,0.1329919126644669,0.5480300997530567,9.587912225318536,16.001321077451685,2.185997653154615,1509.0
1.0,5.0,0.0,9.0,1.8389452811060731,6.139942153211019,7.213878350027779,0.06108648,-0.061544627,0.021380268,0.3063630507386385,0.1429217189201257,0.56062177957642,11.987132760085595,17.79694631148582,1.1720055683281163,1.8272017283112945,6.144752960855955,7.253443837792532,0.0033597562,0.016951498,-0.020311253,0.3106415908422095,0.1179418032864409,0.5688366719681943,11.183947702504405,17.138778617923435,1.4448567433757264,1.6368586557277571,6.1109688713245,7.390958988957625,-0.02535089,0.04535671,-0.015424335,0.3209704975936664,0.1253296434153421,0.5594110509458263,10.826507320931762,16.91880047519929,1.5799621438582323,1.8085074117128792,6.219041638089991,7.215317091278,-0.022296565,0.016340632,0.0006108648,0.3142174048308404,0.1342804715595778,0.5500872591249524,9.607478138583833,16.01171434969896,2.17289095701076,1509.0
6.0,4.0,7.0,2.0,1.9686948,6.288936,7.094719,0.10399973,-0.20967934,0.05253437,0.3229664,0.13193084,0.5505579,14.868751,18.5625,2.7562501,2.2863421,6.424729,6.983453,-0.10461059,0.2603811,-0.018173227,0.33634102,0.12236198,0.5449565,13.9125,18.13125,2.86875,1.5643078,6.276374,7.2975106,-0.00320704,0.010690134,0.007177661,0.32304707,0.13793007,0.5567746,10.762501,16.40625,3.1875002,2.0835502,6.3571315,7.0809603,0.118202336,-0.20326525,0.07880156,0.34125412,0.12850612,0.5536037,10.9125,16.59375,3.1875002,6472.0
6.0,4.0,7.0,2.0,1.962447106686052,6.286038729768722,7.097367553309038,0.10399973,-0.20967934,0.05253437,0.3212074218418432,0.1303950433503633,0.5506796838420855,14.867212940406176,18.548642137695527,2.7413128502411346,2.2943943985902933,6.414030599829077,6.973527592409623,-0.10461059,0.2603811,-0.018173227,0.3335567370466893,0.1124069648150462,0.5543473452480921,13.90571388957214,18.13128766688041,2.859066391175059,1.5642338403408107,6.275999588515873,7.300568644242785,-0.00320704,0.010690134,0.007177661,0.3209903070604552,0.1294497078762073,0.5745527839041435,10.739985548464094,16.41370481483848,3.175601825351732,2.0922603489063283,6.336504508926598,7.10090318109435,0.118202336,-0.20326525,0.07880156,0.350456697725554,0.1240920652431569,0.5460192515752993,10.910473109448429,16.58663728296482,3.1874338546207346,6472.0
6.0,4.0,7.0,2.0,1.94942248151934,6.289339428217413,7.095397381670002,0.10399973,-0.20967934,0.05253437,0.3269374855077004,0.1263045722564303,0.5437425700187739,14.882466311559176,18.562567260043473,2.7664474499116247,2.2772832072161844,6.439628274808603,6.98087980683442,-0.10461059,0.2603811,-0.018173227,0.3397887369881747,0.1223622926220139,0.5529135549743547,13.925835514633256,18.118135483115033,2.866517951566794,1.5464671828667929,6.282860656736267,7.312448760161415,-0.00320704,0.010690134,0.007177661,0.3179443521122849,0.1503433226650278,0.5460509655245858,10.761213270675588,16.390800590008755,3.192047734103597,2.0901289319549057,6.362690272177345,7.06790527828171,0.118202336,-0.20326525,0.07880156,0.3623111018737014,0.1306111820881972,0.5502731470219209,10.916017951426472,16.591880609532545,3.188242428873795,6472.0
6.0,4.0,7.0,2.0,1.973408409376033,6.284434745258081,7.100078565452625,0.10399973,-0.20967934,0.05253437,0.333136972884353,0.1393563789730355,0.5643892996330171,14.86109388546198,18.55445354168617,2.7608988839578332,2.306434214556509,6.419634831315535,6.950963350942161,-0.10461059,0.2603811,-0.018173227,0.3311142352813191,0.1374364090720316,0.5371367266450285,13.915776212494684,18.10547496827884,2.860570782497942,1.5729808168604615,6.272082526879136,7.294940238999178,-0.00320704,0.010690134,0.007177661,0.3334214029946186,0.1454510739771979,0.543539988499496,10.757954543485948,16.409713734228376,3.180962017168008,2.0840303354595253,6.353924532353249,7.07365161169357,0.118202336,-0.20326525,0.07880156,0.356077258761667,0.1296369655802584,0.5392449479225245,10.91130504028805,16.595347745916115,3.186864238596139,6472.0
6.0,4.0,7.0,2.0,1.972535252484794,6.2705101285555465,7.078245639769934,0.10399973,-0.20967934,0.05253437,0.3120546426371129,0.1429151143439943,0.5416615694827787,14.869960723613188,18.575080873999926,2.7521910576816686,2.2761011846754404,6.420864062599682,6.988267750264481,-0.10461059,0.2603811,-0.018173227,0.3324918514166966,0.1083559792225732,0.5575715761609591,13.92145346500873,18.128560435984628,2.8718843793593507,1.5632753841969345,6.279336831024978,7.314941851676771,-0.00320704,0.010690134,0.007177661,0.3206586936439259,0.1486223755156641,0.57385309236826,10.769024751696126,16.420160061248854,3.1840829808728732,2.0987546764176304,6.353206785380593,7.076332695656195,0.118202336,-0.20326525,0.07880156,0.3432580725509358,0.1278245939118154,0.556281565838135,10.909862368477608,16.587962596770794,3.203922075791434,6472.0
6.0,4.0,7.0,2.0,1.9717539374077508,6.292858583856172,7.096071030304259,0.10399973,-0.20967934,0.05253437,0.3065136903821154,0.1187142846329958,0.569373812240291,14.87826280736706,18.582646301858524,2.757781511159175,2.2819545914987516,6.415516544316017,6.972244958956172,-0.10461059,0.2603811,-0.018173227,0.3355900088897894,0.113713210338828,0.5473951152149807,13.909368993563396,18.136833469348637,2.8695062720165048,1.5704685202199984,6.297531334621438,7.300291563154412,-0.00320704,0.010690134,0.007177661,0.3063592144831548,0.1477740301787769,0.5496157231450658,10.766215061569302,16.39597030215875,3.197123798993153,2.1168034079218168,6.3786738735710715,7.09125010669241,0.118202336,-0.20326525,0.07880156,0.3511848217315396,0.148235146900047,0.5618790685863123,10.923297299855744,16.591213683494576,3.179208416265628,6472.0
3.0,0.0,4.0,8.0,1.9070797,6.166304,7.2287173,0.1989892,-0.35353798,0.11270455,0.32146475,0.12343995,0.551584,13.33125,18.73125,2.2875001,1.6516458,6.0580287,7.195816,-0.19837834,0.36193737,-0.088269964,0.33810845,0.11172608,0.54442054,11.56875,17.775002,2.71875,1.46022,5.9844494,7.396215,-0.031154104,-0.0010690134,0.028099779,0.29966846,0.1354399,0.55634874,10.51875,17.23125,3.1125002,1.5780666,6.052047,7.3716884,0.029168794,0.018325943,0.01725693,0.30233788,0.13810614,0.5582369,10.03125,17.04375,3.2062502,3048.0
3.0,0.0,4.0,8.0,1.925731199502716,6.13926196866354,7.219423960456444,0.1989892,-0.35353798,0.11270455,0.3216072749696146,0.1111763327427543,0.5562114471592121,13.32705973889914,18.720086900032623,2.2976526045446275,1.6517622211925298,6.06545090013235,7.208751286460002,-0.19837834,0.36193737,-0.088269964,0.344912796321958,0.1028792473236807,0.5674266522438302,11.574238016674748,17.778819396722483,2.711305547748005,1.455158170874505,5.971798473902854,7.397799694698473,-0.031154104,-0.0010690134,0.028099779,0.2811415505025977,0.1164693754535405,0.5458282032373539,10.51160991088262,17.23477514784481,3.1162356505227065,1.5828998427543606,6.0469389311659905,7.347013389383116,0.029168794,0.018325943,0.01725693,0.3112394183630889,0.1513526925551469,0.5545049626346457,10.04347817335695,17.056148443008457,3.1958079512284523,3048.0
3.0,0.0,4.0,8.0,1.8952221645204552,6.1657923506304355,7.225915806176976,0.1989892,-0.35353798,0.11270455,0.3314830025577017,0.1268763004052627,0.546869831303817,13.324323522403716,18.724846941022676,2.2706950504032384,1.6586173798032673,6.056270187528883,7.1961418979366485,-0.19837834,0.36193737,-0.088269964,0.3336396782084848,0.1229614253881522,0.5473799316803962,11.560416535415596,17.77547866037973,2.707731358701197,1.4557438500839666,5.9875156007137145,7.4038104105325075,-0.031154104,-0.0010690134,0.028099779,0.3107069153487461,0.1372315441376353,0.5781697861066628,10.51867994151588,17.243447026569907,3.099553430885767,1.562332392467519,6.054215377576618,7.368718192411854,0.029168794,0.018325943,0.01725693,0.3097441107312799,0.137549841969727,0.5482653633789583,10.038245012141587,17.05347752902882,3.2088390860799803,3048.0
